STATION,STATION_NAME,DATE,HPCP
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130219 15:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130219 16:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130219 17:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130219 18:00,7,0.29786747653488127
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130219 19:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130219 20:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130219 21:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130220 02:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 03:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 04:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 12:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 13:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 14:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 15:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 16:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 17:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 18:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 19:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 20:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 21:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 22:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130223 23:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 00:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 01:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 02:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 03:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 04:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 05:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 06:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 07:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 08:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 10:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 11:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 12:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 13:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 14:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 15:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 17:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 18:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 19:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 20:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130224 21:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 00:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 01:00,5,0.10777645926157947
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 02:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 03:00,21,1.6285045974479935
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 04:00,8,0.39291298517153217
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 05:00,4,0.012730950624928584
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 06:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 07:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 08:00,5,0.10777645926157947
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 09:00,4,0.012730950624928584
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 10:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 11:00,13,0.8681405283547866
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 12:00,19,1.438413580174692
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 13:00,12,0.7730950197181358
